Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Place,Latitude,Longitude
62,38,149,92130,1,56.400000000000006,1,0,0,0,0,1,0,San Diego County,32.947,-117.2022
63,38,9,94707,4,7.199999999999999,2,100,0,0,0,1,1,Alameda County,37.8994,-122.2785
57,31,164,94607,2,45.599999999999994,3,422,1,0,1,1,1,Alameda County,37.8109,-122.3007
61,36,40,95816,3,6.0,2,100,0,1,0,0,0,Sacramento County,38.5759,-121.4644
35,10,54,93943,1,30.0,3,0,0,0,0,0,1,Monterey County,36.5972,-121.8729
26,0,164,95973,2,48.0,3,301,1,0,0,1,0,Butte County,39.8642,-121.8697
33,8,140,95814,1,55.199999999999996,1,0,0,0,0,1,0,Sacramento County,38.5817,-121.4959
31,7,18,91711,1,4.800000000000001,3,0,0,0,0,0,0,Los Angeles County,34.1223,-117.7143
51,27,12,95818,4,12.0,1,0,0,1,0,1,0,Sacramento County,38.5571,-121.4975
55,29,140,94720,2,32.400000000000006,1,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
38,12,24,94588,2,9.600000000000001,3,0,0,0,0,1,1,Alameda County,37.6902,-121.9022
38,12,60,92806,2,21.6,1,0,0,0,0,1,0,Orange County,33.831,-117.8668
53,27,50,92660,2,9.600000000000001,3,0,0,0,0,1,0,Orange County,33.638,-117.8732
62,38,44,92612,1,22.799999999999997,2,0,0,0,0,0,1,Orange County,33.6615,-117.8217
35,9,51,94596,4,26.400000000000002,2,110,0,0,0,1,0,Contra Costa County,37.8914,-122.0358
46,21,34,90840,2,15.600000000000001,1,116,0,0,0,0,0,Los Angeles County,33.7819,-118.1157
60,35,33,90095,2,6.0,2,0,0,0,0,1,0,Los Angeles County,34.071,-118.4432
63,38,63,92507,2,18.0,1,0,0,0,0,1,0,Riverside County,33.97,-117.323
43,18,22,90025,2,0.0,3,0,0,0,0,0,0,Los Angeles County,34.0454,-118.4436
33,7,104,94542,2,43.2,3,0,1,0,0,0,1,Alameda County,37.6535,-122.0326
43,19,75,90041,3,3.5999999999999996,3,0,0,0,0,0,0,Los Angeles County,34.1341,-118.2053
62,36,75,92709,2,20.4,3,0,0,0,0,0,0,Orange County,33.67,-117.73
48,23,62,91367,4,43.2,3,83,0,0,0,0,1,Los Angeles County,34.1749,-118.6153
38,14,48,90034,1,21.6,1,169,0,0,0,0,0,Los Angeles County,34.0293,-118.3994
36,10,73,95035,2,33.599999999999994,1,0,0,0,0,1,1,Santa Clara County,37.422,-121.8166
49,25,135,90064,2,16.799999999999997,1,82,0,0,0,1,1,Los Angeles County,34.0371,-118.4279
61,35,61,92177,3,26.400000000000002,3,117,0,0,0,1,1,San Diego County,32.7154,-117.1565
49,22,78,95616,3,24.0,2,0,0,0,0,1,0,Yolo County,38.563,-121.816
59,34,40,94102,3,10.8,3,0,0,0,0,1,0,San Francisco County,37.7794,-122.4177
30,6,44,95211,1,2.4000000000000004,3,0,0,0,0,0,1,San Joaquin County,37.9798,-121.3127
44,20,45,94111,2,30.0,1,0,0,0,0,1,0,San Francisco County,37.7989,-122.3986
67,41,18,92130,2,4.800000000000001,1,0,0,0,0,1,0,San Diego County,32.947,-117.2022
59,35,53,90035,4,27.599999999999998,3,174,0,0,0,1,0,Los Angeles County,34.0521,-118.3853
37,11,11,94112,3,1.2000000000000002,2,0,0,0,0,0,0,San Francisco County,37.7217,-122.4446
50,24,38,94143,3,7.199999999999999,2,0,0,0,0,1,0,San Francisco County,37.7753,-122.4186
56,31,28,94040,1,18.0,2,0,0,1,1,1,1,Santa Clara County,37.3848,-122.0877
29,3,35,94040,2,3.5999999999999996,1,88,0,0,1,1,1,Santa Clara County,37.3848,-122.0877
55,29,81,92843,3,20.4,2,171,0,0,0,1,0,Orange County,33.7534,-117.9245
48,22,90,94590,2,9.600000000000001,3,205,0,0,0,0,0,Solano County,38.0946,-122.2539
32,8,115,90064,1,48.0,1,0,0,0,0,0,0,Los Angeles County,34.0371,-118.4279
47,22,78,92093,1,2.4000000000000004,2,0,0,0,0,1,0,San Diego County,32.8339,-117.2575
46,21,30,94301,4,22.799999999999997,3,0,0,0,0,1,0,Santa Clara County,37.443,-122.1512
33,7,39,95630,4,9.600000000000001,1,0,0,0,0,1,1,Sacramento County,38.6645,-121.145
39,13,69,94123,3,1.2000000000000002,1,0,0,0,0,0,0,San Francisco County,37.8018,-122.4365
60,35,29,93943,3,2.4000000000000004,1,79,0,0,0,1,1,Monterey County,36.5972,-121.8729
39,15,54,94108,4,26.400000000000002,2,0,0,0,0,0,1,San Francisco County,37.7909,-122.4087
34,10,60,90071,3,33.599999999999994,1,0,0,0,1,1,1,Los Angeles County,34.0525,-118.2553
55,30,99,91768,1,1.2000000000000002,3,0,0,0,0,0,0,Los Angeles County,34.0635,-117.7922
67,42,51,94117,3,26.400000000000002,1,0,0,0,0,1,1,San Francisco County,37.7692,-122.4425
40,14,53,94025,3,6.0,3,0,0,1,1,1,1,San Mateo County,37.459,-122.1861
44,20,111,91911,2,63.599999999999994,2,0,1,0,0,1,0,San Diego County,32.607,-117.0503
56,30,79,94588,3,9.600000000000001,1,302,0,0,0,0,0,Alameda County,37.6902,-121.9022
50,25,90,95616,1,33.599999999999994,2,0,0,0,0,1,0,Yolo County,38.563,-121.816
31,5,18,92115,2,3.5999999999999996,1,124,0,0,0,1,1,San Diego County,32.7567,-117.0708
66,41,73,95817,3,28.799999999999997,1,0,0,0,0,0,0,Sacramento County,38.5517,-121.4507
43,18,59,95039,3,9.600000000000001,3,91,0,0,0,1,0,Monterey County,36.8341,-121.7733
58,32,40,95833,2,3.5999999999999996,1,0,0,0,0,0,0,Sacramento County,38.6131,-121.5146
33,9,41,92028,1,18.0,2,0,0,0,1,1,1,San Diego County,33.3943,-117.2964
33,9,53,91380,1,25.200000000000003,3,0,0,0,0,0,0,Los Angeles County,34.4194,-118.5558
32,8,128,93117,2,51.96,1,0,0,0,0,1,0,Santa Barbara County,34.5117,-120.0625
55,30,145,92037,2,72.0,3,0,1,0,0,1,0,San Diego County,32.8668,-117.2482
25,2,35,95045,4,12.0,3,0,0,0,0,1,0,San Benito County,36.8526,-121.5292
40,14,28,90404,2,9.600000000000001,3,0,0,0,0,0,0,Los Angeles County,34.0268,-118.4718
54,28,155,90095,1,12.0,1,256,0,0,0,1,1,Los Angeles County,34.071,-118.4432
36,11,195,95747,2,36.0,1,0,0,0,0,1,1,Placer County,38.7845,-121.3734
35,9,50,92182,4,26.400000000000002,2,0,0,0,0,0,0,San Diego County,32.7752,-117.0737
44,19,48,92735,3,9.600000000000001,3,0,0,0,0,0,1,Orange County,33.7529,-117.8554
38,14,81,94583,1,43.2,2,0,0,0,0,1,1,Contra Costa County,37.7699,-122.0014
30,4,50,91030,1,18.0,1,0,0,0,0,0,0,Los Angeles County,34.113,-118.1565
39,13,21,95518,3,2.4000000000000004,2,0,0,0,0,1,0,Humboldt County,40.8668,-124.083
35,9,142,90250,2,0.0,1,0,0,1,0,1,0,Los Angeles County,33.9128,-118.3456
41,16,64,91604,4,4.800000000000001,1,0,0,0,0,1,0,Los Angeles County,34.1391,-118.3915
56,26,91,94939,1,36.0,3,0,0,0,0,1,1,Marin County,37.9378,-122.5266
52,28,74,96064,1,31.200000000000003,2,0,0,0,0,1,1,Siskiyou County,41.7589,-122.3238
29,4,182,95354,1,44.400000000000006,3,0,1,0,0,1,0,Stanislaus County,37.6374,-120.9701
38,14,82,95616,4,32.04,1,0,0,0,0,0,0,Yolo County,38.563,-121.816
51,25,45,95616,4,31.200000000000003,1,0,0,0,0,0,0,Yolo County,38.563,-121.816
45,21,85,95136,2,38.400000000000006,1,0,0,1,0,1,0,Santa Clara County,37.2725,-121.8435
51,26,133,90291,1,7.199999999999999,1,328,0,0,0,0,0,Los Angeles County,33.9942,-118.4637
53,26,22,91304,1,6.0,2,0,0,0,0,1,1,Los Angeles County,34.2296,-118.6307
50,26,24,94305,4,6.0,2,0,0,0,0,0,1,Santa Clara County,37.424,-122.1676
59,33,38,94132,3,26.400000000000002,3,178,0,1,1,1,1,San Francisco County,37.723,-122.4848
57,32,80,92647,2,0.0,3,0,0,0,0,0,0,Orange County,33.7268,-118.0069
45,21,33,92374,3,6.0,1,108,0,0,0,1,0,San Bernardino County,34.0683,-117.1725
27,1,41,93023,4,21.6,3,147,0,0,0,0,0,Ventura County,34.521,-119.2477
40,15,90,94063,4,13.200000000000001,2,0,0,1,0,1,0,San Mateo County,37.5052,-122.2048
39,13,89,92037,1,33.599999999999994,3,153,0,0,0,1,1,San Diego County,32.8668,-117.2482
26,1,8,94550,2,10.8,3,0,0,0,0,0,1,Alameda County,37.5098,-121.6389
27,2,85,94117,1,22.799999999999997,1,0,0,0,0,1,1,San Francisco County,37.7692,-122.4425
55,30,53,94550,3,20.4,1,0,0,0,0,1,0,Alameda County,37.5098,-121.6389
64,39,20,93109,3,1.2000000000000002,3,0,0,0,0,0,0,Santa Barbara County,34.409,-119.725
41,17,9,91911,1,12.0,1,0,0,0,0,1,1,San Diego County,32.607,-117.0503
46,22,25,95747,4,7.199999999999999,1,0,0,0,0,1,1,Placer County,38.7845,-121.3734
43,19,114,92325,1,20.4,1,0,0,0,0,1,0,San Bernardino County,34.2446,-117.2911
24,3,41,91768,4,12.0,3,0,0,0,0,1,0,Los Angeles County,34.0635,-117.7922
29,3,49,94305,4,25.200000000000003,3,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
58,32,12,95929,4,8.399999999999999,3,0,0,0,0,1,0,Butte County,39.7289,-121.8365
45,18,50,91902,3,30.0,2,0,0,0,0,1,0,San Diego County,32.6786,-117.0137
53,28,30,94609,4,2.4000000000000004,2,0,0,0,0,1,0,Alameda County,37.8348,-122.2635
45,21,32,92399,4,7.199999999999999,1,77,0,0,0,0,1,San Bernardino County,34.0449,-117.0137
32,7,41,94706,4,24.0,2,0,0,0,0,0,0,Alameda County,37.8896,-122.2949
56,31,25,95123,3,1.2000000000000002,2,0,0,0,0,0,0,Santa Clara County,37.2407,-121.8269
31,5,29,90630,1,3.5999999999999996,1,0,0,0,0,0,0,Orange County,33.8189,-118.037
29,4,50,94040,4,20.4,2,0,0,0,0,1,0,Santa Clara County,37.3848,-122.0877
48,24,79,94542,3,8.399999999999999,1,0,0,0,0,1,1,Alameda County,37.6535,-122.0326
36,11,110,94110,1,45.599999999999994,1,0,0,0,0,1,1,San Francisco County,37.7487,-122.4158
36,9,40,92518,2,20.04,2,129,0,1,0,1,0,Riverside County,33.8844,-117.2787
41,16,18,90024,1,7.199999999999999,3,0,0,0,0,0,1,Los Angeles County,34.0657,-118.4341
48,23,48,94086,1,3.5999999999999996,1,0,0,0,0,0,0,Santa Clara County,37.3697,-122.0242
27,0,40,92103,4,12.0,3,0,0,0,0,0,0,San Diego County,32.7454,-117.1702
33,9,19,95370,2,12.0,2,92,0,0,0,1,0,Tuolumne County,37.9839,-120.3897
31,7,35,94025,1,15.96,1,131,0,0,0,0,1,San Mateo County,37.459,-122.1861
48,22,133,90073,2,37.2,2,0,1,0,0,1,0,Los Angeles County,34.0592,-118.4514
59,34,19,95762,2,6.0,2,0,0,0,0,1,0,El Dorado County,38.6827,-121.0755
41,17,83,94025,4,32.04,1,0,0,0,0,1,0,San Mateo County,37.459,-122.1861
42,18,39,96091,3,25.200000000000003,3,0,0,0,0,0,0,Trinity County,41.1058,-122.7098
62,37,38,92354,3,6.0,2,0,0,0,0,0,0,San Bernardino County,34.0531,-117.2515
62,36,63,95929,1,30.0,3,0,0,0,0,1,1,Butte County,39.7289,-121.8365
51,24,85,94305,3,24.0,2,0,0,0,0,0,0,Santa Clara County,37.424,-122.1676
48,24,14,94305,4,12.0,1,0,0,0,0,1,0,Santa Clara County,37.424,-122.1676
56,32,64,90210,4,18.0,1,0,0,0,0,1,0,Los Angeles County,34.1031,-118.4163
62,38,124,95023,1,45.599999999999994,1,405,0,0,0,1,0,San Benito County,36.8956,-121.1837
53,29,20,94131,1,2.4000000000000004,1,0,0,1,1,1,1,San Francisco County,37.7464,-122.4436
62,38,33,95134,3,1.2000000000000002,3,0,0,0,0,1,0,Santa Clara County,37.4248,-121.946
28,4,80,95819,3,30.0,1,0,0,0,0,1,0,Sacramento County,38.5709,-121.4358
61,35,35,90025,2,2.4000000000000004,3,0,0,0,0,1,0,Los Angeles County,34.0454,-118.4436
48,24,74,91109,3,8.399999999999999,1,0,0,1,0,1,0,Los Angeles County,34.1478,-118.1436
50,25,32,94304,2,8.399999999999999,2,0,0,0,0,1,0,Santa Clara County,37.4043,-122.1673
58,33,73,93109,4,8.399999999999999,1,241,0,0,0,0,0,Santa Barbara County,34.409,-119.725
53,29,41,94080,2,9.600000000000001,1,0,0,0,0,1,0,San Mateo County,37.6578,-122.4231
65,40,18,95621,1,18.0,2,0,0,0,0,1,0,Sacramento County,38.6932,-121.3122
27,0,28,91330,4,18.0,2,0,0,0,0,1,0,Los Angeles County,34.2429,-118.5273
50,23,64,92037,1,32.04,2,0,0,0,0,0,0,San Diego County,32.8668,-117.2482
50,25,44,92093,2,8.399999999999999,2,192,0,0,0,1,0,San Diego County,32.8339,-117.2575
41,16,109,94801,3,12.0,1,0,0,1,0,1,0,Contra Costa County,37.9582,-122.3799
43,19,71,95054,3,3.5999999999999996,3,179,0,0,0,0,0,Santa Clara County,37.3963,-121.9614
55,29,79,94608,2,13.200000000000001,1,0,0,1,0,1,0,Alameda County,37.8347,-122.2919
33,9,30,95054,2,12.0,2,0,0,0,0,1,0,Santa Clara County,37.3963,-121.9614
44,19,82,95521,2,4.800000000000001,1,0,0,0,0,1,1,Humboldt County,40.8396,-124.0384
47,20,101,91950,3,24.0,2,270,0,0,0,1,0,San Diego County,32.6668,-117.0888
43,18,13,94709,2,1.2000000000000002,2,0,0,0,1,1,1,Alameda County,37.8799,-122.2648
59,33,59,91365,3,16.799999999999997,3,0,0,0,0,0,0,Los Angeles County,34.1684,-118.605
65,40,64,94928,2,18.0,1,0,0,0,0,0,1,Sonoma County,38.3434,-122.6994
28,2,188,92350,2,54.0,1,0,0,1,0,1,0,San Bernardino County,34.0523,-117.2616
58,32,28,90095,2,3.5999999999999996,1,148,0,0,0,0,0,Los Angeles County,34.071,-118.4432
33,8,120,92614,2,50.400000000000006,3,76,1,0,0,0,1,Orange County,33.6841,-117.8275
24,0,131,92831,1,64.80000000000001,1,0,0,0,0,1,0,Orange County,33.8768,-117.8931
46,20,19,94105,3,6.0,2,97,0,1,0,1,0,San Francisco County,37.7885,-122.3939
26,0,44,94305,4,15.600000000000001,3,0,0,1,0,0,0,Santa Clara County,37.424,-122.1676
47,21,49,92152,3,26.400000000000002,2,0,0,1,0,0,0,San Diego County,32.7011,-117.2455
32,6,99,91902,2,54.0,3,249,0,0,0,1,0,San Diego County,32.6786,-117.0137
58,28,95,94304,1,36.0,3,0,0,0,0,0,0,Santa Clara County,37.4043,-122.1673
32,7,81,95112,4,21.6,3,0,0,0,0,1,0,Santa Clara County,37.3415,-121.8818
46,20,73,95616,2,9.600000000000001,3,264,0,0,1,1,1,Yolo County,38.563,-121.816
35,11,193,91765,2,78.0,1,0,0,0,0,0,1,Los Angeles County,33.9945,-117.8183
53,27,115,90095,2,6.0,3,0,1,0,0,0,0,Los Angeles County,34.071,-118.4432
55,30,41,93003,2,7.199999999999999,3,0,0,0,0,1,1,Ventura County,34.2875,-119.2202
63,37,80,90401,2,20.4,3,0,0,0,0,1,1,Los Angeles County,34.0153,-118.4936
45,20,90,94143,4,13.200000000000001,2,0,0,0,0,1,1,San Francisco County,37.7753,-122.4186
58,32,41,94305,1,2.4000000000000004,1,81,0,0,0,1,0,Santa Clara County,37.424,-122.1676
50,24,102,91103,2,75.6,1,0,0,0,0,1,0,Los Angeles County,34.1677,-118.1696
37,13,59,94234,1,18.0,3,0,0,0,0,0,1,Sacramento County,38.5819,-121.4935
25,1,69,92691,3,3.5999999999999996,3,0,0,0,0,1,0,Orange County,33.6042,-117.6677
52,26,83,92521,1,37.2,1,0,1,0,0,1,0,Riverside County,33.9685,-117.3335
26,0,49,90089,3,28.799999999999997,2,0,0,0,0,0,0,Los Angeles County,34.0218,-118.2883
35,11,180,94010,1,43.2,3,571,1,0,1,1,1,San Mateo County,37.5678,-122.3694
58,32,61,91910,3,26.400000000000002,3,0,0,0,0,1,1,San Diego County,32.6357,-117.0526
37,11,59,94720,4,2.4000000000000004,3,0,0,0,0,0,0,Alameda County,37.8746,-122.2547
35,10,85,95351,4,25.200000000000003,3,0,0,0,0,0,1,Stanislaus County,37.6349,-120.9849
31,7,13,93727,1,6.0,3,0,0,0,0,1,0,Fresno County,36.7541,-119.6733
58,34,151,94022,3,7.199999999999999,2,0,1,0,0,0,0,Santa Clara County,37.3656,-122.1485
43,16,44,94577,3,12.0,2,0,0,0,0,1,0,Alameda County,37.7159,-122.161
43,18,53,92115,3,9.600000000000001,3,154,0,0,0,0,0,San Diego County,32.7567,-117.0708
54,30,133,95747,1,60.0,2,0,1,0,0,0,1,Placer County,38.7845,-121.3734
53,27,31,91320,3,10.8,3,78,0,0,0,1,0,Ventura County,34.1425,-118.9762
32,7,101,90232,4,26.400000000000002,2,0,0,0,0,1,0,Los Angeles County,34.0193,-118.3935
37,13,61,95131,3,33.599999999999994,1,0,0,0,0,0,0,Santa Clara County,37.3874,-121.9023
34,10,68,90095,3,31.200000000000003,2,0,0,0,0,0,0,Los Angeles County,34.071,-118.4432
51,26,21,94143,4,9.600000000000001,1,0,0,0,0,1,0,San Francisco County,37.7753,-122.4186
49,25,149,90024,2,4.800000000000001,1,0,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
54,24,75,93555,1,16.799999999999997,3,0,0,0,0,0,0,Kern County,35.6843,-117.4154
37,12,55,95630,1,30.0,3,0,0,0,0,1,0,Sacramento County,38.6645,-121.145
57,32,81,94305,2,44.400000000000006,1,226,0,0,0,1,1,Santa Clara County,37.424,-122.1676
37,12,179,91768,1,103.19999999999999,1,0,0,0,0,1,0,Los Angeles County,34.0635,-117.7922
32,7,81,90601,2,40.8,2,0,1,0,0,0,1,Los Angeles County,34.0033,-118.0261
48,22,42,94611,1,14.399999999999999,2,0,0,0,0,0,0,Alameda County,37.8361,-122.2193
44,20,199,94607,2,80.03999999999999,1,0,0,0,0,1,0,Alameda County,37.8109,-122.3007
50,23,18,93117,1,6.0,2,0,0,0,0,1,1,Santa Barbara County,34.5117,-120.0625
44,19,28,91604,1,3.5999999999999996,3,0,0,0,0,1,0,Los Angeles County,34.1391,-118.3915
54,28,80,95006,4,31.200000000000003,3,143,0,0,0,0,0,Santa Cruz County,37.1634,-122.1562
37,13,79,91330,1,43.2,2,104,0,0,0,1,0,Los Angeles County,34.2429,-118.5273
34,7,52,93940,2,12.0,2,0,0,0,0,1,0,Monterey County,36.5836,-121.8369
32,6,18,92007,2,3.5999999999999996,2,0,0,0,0,1,0,San Diego County,33.0179,-117.2682
63,38,52,91361,4,20.4,1,218,0,0,0,1,1,Ventura County,34.1496,-118.8782
56,30,15,92093,4,8.399999999999999,3,102,0,0,0,0,0,San Diego County,32.8339,-117.2575
37,12,84,93943,4,8.399999999999999,3,0,0,0,0,1,0,Monterey County,36.5972,-121.8729
66,41,114,92521,1,9.600000000000001,3,0,0,0,0,1,1,Riverside County,33.9685,-117.3335
38,13,41,95521,3,6.0,3,0,0,0,0,0,1,Humboldt County,40.8396,-124.0384
35,9,29,95354,3,10.8,1,126,0,0,0,1,0,Stanislaus County,37.6374,-120.9701
61,36,23,95521,1,1.2000000000000002,1,96,0,0,0,0,0,Humboldt County,40.8396,-124.0384
52,26,84,94132,1,28.799999999999997,1,0,0,0,0,1,0,San Francisco County,37.723,-122.4848
57,32,60,93407,3,20.4,1,0,0,1,1,1,1,San Luis Obispo County,35.3017,-120.6601
47,20,13,94545,3,8.040000000000001,2,0,0,0,0,1,0,Alameda County,37.6327,-122.1141
50,25,45,90813,2,7.199999999999999,3,0,0,0,0,0,0,Los Angeles County,33.7778,-118.2038
36,11,83,90638,1,33.599999999999994,1,0,0,0,0,0,0,Los Angeles County,33.9008,-118.0072
45,21,102,92037,4,56.400000000000006,2,81,1,0,0,0,0,San Diego County,32.8668,-117.2482
58,34,58,90034,4,27.599999999999998,3,169,0,0,0,1,0,Los Angeles County,34.0293,-118.3994
27,1,134,93106,1,20.4,2,307,1,0,0,1,0,Santa Barbara County,34.4144,-119.8475
27,1,130,94801,3,34.8,2,0,1,0,0,0,0,Contra Costa County,37.9582,-122.3799
48,24,148,91311,2,39.599999999999994,1,0,0,0,1,1,1,Los Angeles County,34.2868,-118.5959
46,21,92,92886,1,2.4000000000000004,2,0,0,0,0,0,0,Orange County,33.8925,-117.7878
32,8,142,90095,4,74.4,2,120,1,0,1,1,1,Los Angeles County,34.071,-118.4432
54,29,62,94720,4,8.399999999999999,1,0,0,0,0,0,1,Alameda County,37.8746,-122.2547
31,5,50,93106,1,18.0,1,0,0,0,0,1,0,Santa Barbara County,34.4144,-119.8475
42,17,29,94928,1,7.199999999999999,3,0,0,0,0,1,0,Sonoma County,38.3434,-122.6994
30,5,85,91910,2,30.0,1,293,0,1,1,1,1,San Diego County,32.6357,-117.0526
41,16,78,95616,4,4.800000000000001,1,0,0,0,0,1,0,Yolo County,38.563,-121.816
44,19,85,92054,4,22.799999999999997,3,0,0,0,0,1,1,San Diego County,33.1942,-117.3634
37,13,89,91711,2,20.4,2,0,0,0,0,1,0,Los Angeles County,34.1223,-117.7143
51,25,33,92866,3,10.8,3,0,0,0,0,1,1,Orange County,33.7842,-117.8428
30,6,42,90034,1,25.200000000000003,3,0,0,0,0,1,0,Los Angeles County,34.0293,-118.3994
36,11,31,94022,4,20.4,1,124,0,0,0,1,1,Santa Clara County,37.3656,-122.1485
65,40,143,95616,4,79.19999999999999,2,0,1,0,0,1,0,Yolo County,38.563,-121.816
33,7,35,95616,4,9.600000000000001,1,0,0,0,0,1,0,Yolo County,38.563,-121.816
58,34,22,94608,1,1.2000000000000002,2,0,0,0,0,1,0,Alameda County,37.8347,-122.2919
34,10,45,92038,1,20.4,1,84,0,0,0,0,0,San Diego County,32.8473,-117.2734
38,13,119,94545,2,39.599999999999994,1,0,0,0,0,0,0,Alameda County,37.6327,-122.1141
59,35,43,95616,4,15.600000000000001,1,0,0,0,0,1,0,Yolo County,38.563,-121.816
37,11,75,94704,3,10.8,2,0,0,0,0,1,0,Alameda County,37.8722,-122.2447
59,35,121,91423,1,51.599999999999994,1,0,0,0,0,1,0,Los Angeles County,34.1465,-118.4311
47,23,63,95521,1,9.600000000000001,3,0,0,0,0,1,0,Humboldt County,40.8396,-124.0384
48,24,58,94005,2,20.4,1,0,0,0,0,0,0,San Mateo County,37.687,-122.4185
38,12,184,91311,3,96.0,1,0,1,0,0,1,0,Los Angeles County,34.2868,-118.5959
34,10,155,92780,2,78.0,1,0,0,0,0,1,1,Orange County,33.7376,-117.8212
44,17,69,90095,3,32.04,2,0,0,0,0,0,0,Los Angeles County,34.071,-118.4432
33,7,188,95054,2,84.0,2,581,1,0,0,0,0,Santa Clara County,37.3963,-121.9614
47,21,38,91101,3,7.199999999999999,2,0,0,1,0,0,0,Los Angeles County,34.1468,-118.1382
41,16,9,90089,2,3.5999999999999996,2,0,0,0,0,0,1,Los Angeles County,34.0218,-118.2883
36,11,69,95929,4,25.200000000000003,3,0,0,0,0,1,1,Butte County,39.7289,-121.8365
28,4,199,92121,1,75.96000000000001,1,0,0,0,0,0,0,San Diego County,32.9003,-117.2067
59,35,38,92122,1,9.600000000000001,1,0,0,0,0,1,0,San Diego County,32.8567,-117.2072
43,19,129,95039,1,60.0,1,0,0,1,0,1,0,Monterey County,36.8341,-121.7733
56,31,59,94303,2,22.799999999999997,2,0,0,0,0,1,0,San Mateo County,37.4578,-122.1225
28,3,115,92407,1,22.799999999999997,1,200,0,0,0,1,0,San Bernardino County,34.2441,-117.3086
62,37,83,93657,4,1.2000000000000002,2,0,0,0,0,0,0,Fresno County,36.8222,-119.4035
40,16,65,90095,2,38.400000000000006,1,0,0,0,0,1,0,Los Angeles County,34.071,-118.4432
34,9,72,94555,3,27.599999999999998,1,124,0,0,0,0,0,Alameda County,37.5522,-122.0776
52,28,72,94720,1,19.200000000000003,3,0,0,0,0,1,0,Alameda County,37.8746,-122.2547
40,14,63,94025,3,6.0,3,221,0,0,0,1,0,San Mateo County,37.459,-122.1861
27,1,64,94501,4,21.6,2,0,0,0,0,1,1,Alameda County,37.7735,-122.2785
52,26,194,94305,1,20.4,1,0,0,0,0,1,0,Santa Clara County,37.424,-122.1676
39,14,104,95035,1,48.0,3,0,0,0,1,1,1,Santa Clara County,37.422,-121.8166
52,26,180,95831,1,20.4,1,550,0,0,0,1,0,Sacramento County,38.4916,-121.5313
50,23,18,95503,2,12.0,2,88,0,0,0,1,1,Humboldt County,40.7214,-124.0994
40,14,93,93933,1,33.599999999999994,3,328,0,1,1,1,1,Monterey County,36.6842,-121.7742
35,11,32,91360,1,15.96,1,137,0,0,0,1,1,Ventura County,34.2134,-118.8814
39,13,68,91950,3,25.200000000000003,1,0,0,1,0,1,0,San Diego County,32.6668,-117.0888
25,0,38,93407,2,19.200000000000003,3,0,0,0,0,0,0,San Luis Obispo County,35.3017,-120.6601
33,7,115,93305,1,32.400000000000006,2,283,0,0,0,1,0,Kern County,35.3907,-118.9879
26,0,161,94551,2,86.4,1,0,0,0,0,0,0,Alameda County,37.7644,-121.7653
46,21,154,90245,2,33.599999999999994,1,94,0,0,0,0,0,Los Angeles County,33.9161,-118.4041
27,3,68,95503,4,0.0,1,0,0,0,0,0,1,Humboldt County,40.7214,-124.0994
55,25,44,92093,3,12.0,3,0,0,0,0,1,0,San Diego County,32.8339,-117.2575
52,28,149,92121,2,4.800000000000001,1,0,0,0,0,0,0,San Diego County,32.9003,-117.2067
59,34,103,91360,1,31.200000000000003,1,0,0,0,0,1,0,Ventura County,34.2134,-118.8814
63,39,41,91355,4,15.600000000000001,2,0,0,0,0,1,0,Los Angeles County,34.4209,-118.6064
61,35,113,91741,2,33.599999999999994,1,0,0,0,0,0,0,Los Angeles County,34.1545,-117.8409
58,34,48,93460,4,15.600000000000001,2,0,0,0,0,1,1,Santa Barbara County,34.7025,-119.9825
29,3,69,92093,4,21.6,2,0,0,0,0,1,1,San Diego County,32.8339,-117.2575
51,27,43,95053,4,13.200000000000001,2,164,0,0,0,1,1,Santa Clara County,37.3495,-121.9376
59,34,19,92192,1,3.5999999999999996,3,0,0,0,0,1,0,San Diego County,32.7154,-117.1565
41,17,65,90024,3,25.200000000000003,3,0,0,0,0,1,0,Los Angeles County,34.0657,-118.4341
59,35,32,92064,3,4.800000000000001,2,0,0,0,0,0,1,San Diego County,32.9935,-117.0171
52,28,20,95616,1,3.5999999999999996,1,0,0,0,0,0,0,Yolo County,38.563,-121.816
39,13,25,94132,2,9.600000000000001,3,0,0,0,0,0,0,San Francisco County,37.723,-122.4848
45,19,70,95605,1,33.599999999999994,1,0,0,0,0,0,1,Yolo County,38.5925,-121.5423
59,35,70,92103,4,27.599999999999998,3,0,0,0,0,0,0,San Diego County,32.7454,-117.1702
49,22,103,91330,3,24.0,2,167,0,0,0,0,0,Los Angeles County,34.2429,-118.5273
48,22,162,94143,3,16.799999999999997,1,400,1,0,0,0,0,San Francisco County,37.7753,-122.4186
61,36,61,91320,2,33.599999999999994,1,153,0,0,0,0,1,Ventura County,34.1425,-118.9762
31,7,170,95006,1,72.0,1,0,0,0,0,1,0,Santa Cruz County,37.1634,-122.1562
42,16,49,90034,1,33.599999999999994,1,0,0,0,0,0,0,Los Angeles County,34.0293,-118.3994
35,5,108,90630,2,33.0,3,0,1,1,0,0,0,Orange County,33.8189,-118.037
